"","host.id","tree.id","xcoord","tips","reads","subgraphs","clades","overall.rtt","largest.rtt","max.branch.length","max.pat.distance","global.mean.pat.distance","subgraph.mean.pat.distance","normalised.overall.rtt","normalised.largest.rtt","normalised.max.branch.length","normalised.max.pat.distance","normalised.global.mean.pat.distance","normalised.subgraph.mean.pat.distance","solo.dual.count","prop.gp.1","prop.gp.2","prop.gp.3"
"1890","FSQEFW0259T-fq1","3350_to_3599",3474.5,11,12,1,1,0.017534915525,0.017534915525,0.0163374814,0.050053093,0.0290859158436364,0.0290859158436364,0.0288828356833197,0.0288828356833197,0.0269104684355468,0.0824455218218634,0.0479091973276338,0.0479091973276338,1,1,0,0
"1891","FSQFFW01C6L-fq1","3350_to_3599",3474.5,13,40,2,2,0.09640973741,0.00837609855428571,0.2445805402,0.2605319341,0.0515117218461538,0.0145524551848485,0.158802396277015,0.0137967860675352,0.402863620521158,0.429138140536766,0.0848481189274125,0.0239702421887118,2,0.875,0.125,0
"1892","FSQGFW007QH-fq1","3350_to_3599",3474.5,58,100,1,56,0.023394331599,0.023394331599,0.0207618591,0.0644701209,0.0281486075039927,0.0281486075039927,0.0385342395594467,0.0385342395594467,0.0341981325208315,0.106192693416951,0.0463652992278719,0.0463652992278719,1,1,0,0
"1893","FSQHFY002YP-fq1","3350_to_3599",3474.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894","FSQJFU011GK-fq1","3350_to_3599",3474.5,3,5,1,1,0.00161130212,0.00161130212,0.0040295011,0.0080534902,0.00536966466666667,0.00536966466666667,0.00265407462623888,0.00265407462623888,0.00663723859924646,0.0132653980449572,0.00884470427135753,0.00884470427135753,1,1,0,0
"1895","FSQJFW01KL9-fq1","3350_to_3599",3474.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1896","FSQK8U16YHC-fq1","3350_to_3599",3474.5,31,100,1,31,0.009568256854,0.009568256854,0.0082810216,0.032462477,0.0142722084030108,0.0142722084030108,0.0157604631796411,0.0157604631796411,0.0136401789801506,0.053470938467184,0.0235086305123363,0.0235086305123363,1,1,0,0
"1897","FSQK8U16YLX-fq1","3350_to_3599",3474.5,21,69,2,1,0.0339414036057971,0.00665678308837209,0.0608852968,0.0806503197,0.0406251639933333,0.00935963120769231,0.0559069692585515,0.0109647960292043,0.100287909599413,0.132844092027772,0.0669162012531203,0.0154168230718208,2,0.623188405797101,0.376811594202899,0
"1898","FSQK8U16YR3-fq1","3350_to_3599",3474.5,3,16,2,1,0.02814485985,0.000704253566666667,0.0441507919,0.0525703802,0.0350488264666667,0.0084224478,0.0463591262369433,0.0011600192779044,0.0727234793870581,0.0865919000842317,0.057731073428135,0.0138731307551445,1,0.75,0.25,0
"1899","FSQK8U16YSD-fq1","3350_to_3599",3474.5,21,100,1,21,0.000871376184,0.000871376184,0.0119551849,0.0199110291,0.00829124582857143,0.00829124582857143,0.00143529719917656,0.00143529719917656,0.0196921188777957,0.0327966782024801,0.0136570199346106,0.0136570199346106,1,1,0,0
"1900","FSQKFU012WG-fq1","3350_to_3599",3474.5,3,3,1,1,0.0066917978,0.0066917978,0.008280289,0.0124335754,0.0109538059333333,0.0109538059333333,0.0110224709099875,0.0110224709099875,0.0136389722697224,0.0204801052347451,0.0180426861155032,0.0180426861155032,1,1,0,0
"1901","FSQAFY00X4F-fq1","3375_to_3624",3499.5,25,26,1,1,0.0169406516653846,0.0169406516653846,0.0168796338,0.0498136138,0.027048257726,0.027048257726,0.0279537181235565,0.0279537181235565,0.0278530327282628,0.0821972936097964,0.044632248342068,0.044632248342068,1,1,0,0
"1902","FSQB8U16YCY-fq1","3375_to_3624",3499.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1903","FSQBFU012VM-fq1","3375_to_3624",3499.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","FSQBFV00K8L-fq1","3375_to_3624",3499.5,11,11,1,1,0.0338440385818182,0.0338440385818182,0.0233819454,0.0890592177,0.05485438524,0.05485438524,0.0558459457974717,0.0558459457974717,0.0385824774514157,0.146956346016913,0.0905150553312629,0.0905150553312629,1,1,0,0
"1905","FSQCFV008QL-fq1","3375_to_3624",3499.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1906","FSQCFW01MW3-fq1","3375_to_3624",3499.5,58,100,1,54,0.011126651701,0.011126651701,0.0159183629,0.059557718,0.0254798638739262,0.0254798638739262,0.0183600543504643,0.0183600543504643,0.026266842520841,0.0982760105064985,0.04204424638597,0.04204424638597,1,1,0,0
"1907","FSQCFX0212D-fq1","3375_to_3624",3499.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1908","FSQD8U16YWT-fq1","3375_to_3624",3499.5,69,88,1,1,0.0352071076454546,0.0352071076454546,0.0165199774,0.0872798432,0.0364761045613811,0.0364761045613811,0.0580951419405981,0.0580951419405981,0.027259564789395,0.144020205531191,0.0601891099170459,0.0601891099170459,1,1,0,0
"1909","FSQDFV008MV-fq1","3375_to_3624",3499.5,10,40,1,1,0.0010002988425,0.0010002988425,0.0040152447,0.0080282886,0.00639063518,0.00639063518,0.00165059009741052,0.00165059009741052,0.00662554314662228,0.0132474547598147,0.010545167799963,0.010545167799963,1,1,0,0
"1910","FSQEFW0259T-fq1","3375_to_3624",3499.5,6,7,1,1,0.0183867197,0.0183867197,0.0165512263,0.0443732327,0.0267499287666667,0.0267499287666667,0.0303398706178978,0.0303398706178978,0.0273111285048603,0.0732201371958627,0.0441399766277314,0.0441399766277314,1,1,0,0
"1911","FSQFFW01C6L-fq1","3375_to_3624",3499.5,15,30,1,1,0.0130982157666667,0.0130982157666667,0.0081039506,0.0361312687,0.0148064593504762,0.0148064593504762,0.0216133262577542,0.0216133262577542,0.0133723043973872,0.05962009730417,0.0244320938336059,0.0244320938336059,1,1,0,0
"1912","FSQGFW007QH-fq1","3375_to_3624",3499.5,65,100,1,58,0.028412500774,0.028412500774,0.0166233474,0.076254667,0.0330247331819231,0.0330247331819231,0.0468833816732454,0.0468833816732454,0.0274301353140423,0.125827595598299,0.0544940124327964,0.0544940124327964,1,1,0,0
"1913","FSQHFY002YP-fq1","3375_to_3624",3499.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","FSQJFU011GK-fq1","3375_to_3624",3499.5,3,5,1,1,0.00162693014,0.00162693014,0.0040704233,0.0081316198,0.0054217534,0.0054217534,0.00268459250792616,0.00268459250792616,0.00671659318774934,0.0134179612606993,0.00894641890245096,0.00894641890245096,1,1,0,0
"1915","FSQJFW01KL9-fq1","3375_to_3624",3499.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1916","FSQK8U16YHC-fq1","3375_to_3624",3499.5,26,100,1,24,0.005077263803,0.005077263803,0.008276024,0.0164828554,0.00781753339876923,0.00781753339876923,0.008377977659384,0.008377977659384,0.0136562421947737,0.0271983098893664,0.0128996882391019,0.0128996882391019,1,1,0,0
"1917","FSQK8U16YLX-fq1","3375_to_3624",3499.5,17,52,2,1,0.0322933366230769,0.0031988866030303,0.0615099839,0.0773216662,0.0358154001676471,0.00925428208787879,0.0532871371811022,0.00527847311759835,0.101497438568935,0.127588247754072,0.059098883593393,0.0152704629095842,2,0.634615384615385,0.365384615384615,0
"1918","FSQK8U16YR3-fq1","3375_to_3624",3499.5,3,12,1,1,0.02569531615,0.02569531615,0.040055956,0.0442337118,0.0294905129333333,0.0294905129333333,0.0423997635356882,0.0423997635356882,0.0660962119586892,0.0729899141803624,0.0486622062799366,0.0486622062799366,1,1,0,0
"1919","FSQK8U16YSD-fq1","3375_to_3624",3499.5,15,60,1,1,0.00470360993666667,0.00470360993666667,0.0121047867,0.0160953481,0.00690991916,0.00690991916,0.00776141254361566,0.00776141254361566,0.0199740719566878,0.0265588852645655,0.0114020367262429,0.0114020367262429,1,1,0,0
"1920","FSQKFU012WG-fq1","3375_to_3624",3499.5,4,4,1,1,0.0059474664,0.0059474664,0.0082434689,0.0123027437,0.0081756922,0.0081756922,0.00981389633520624,0.00981389633520624,0.0136025231226353,0.020300720204222,0.0134906849947659,0.0134906849947659,1,1,0,0
"1921","FSQAFY00X4F-fq1","3400_to_3649",3524.5,30,34,1,1,0.0166660740676471,0.0166660740676471,0.0165267506,0.0567118382,0.0271798649822989,0.0271798649822989,0.0275120727777467,0.0275120727777467,0.0272820799572422,0.0936189419046829,0.0448680607350682,0.0448680607350682,1,1,0,0
"1922","FSQB8U16YCY-fq1","3400_to_3649",3524.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923","FSQBFU012VM-fq1","3400_to_3649",3524.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","FSQBFV00K8L-fq1","3400_to_3649",3524.5,9,9,1,1,0.0297678145444445,0.0297678145444445,0.0300435088,0.0722847807,0.0500189683444444,0.0500189683444444,0.0491402040370774,0.0491402040370774,0.0495953154443869,0.119326491606228,0.0825704657122315,0.0825704657122315,1,1,0,0
"1925","FSQCFV008QL-fq1","3400_to_3649",3524.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1926","FSQCFW01MW3-fq1","3400_to_3649",3524.5,61,100,1,60,0.015881559769,0.015881559769,0.0160336595,0.0556077862,0.0235001930884153,0.0235001930884153,0.0262170098617922,0.0262170098617922,0.0264680935214328,0.0917963915637252,0.038793720699626,0.038793720699626,1,1,0,0
"1927","FSQCFX0212D-fq1","3400_to_3649",3524.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","FSQD8U16YWT-fq1","3400_to_3649",3524.5,75,91,1,1,0.0242690103934066,0.0242690103934066,0.0164992437,0.0863486439,0.0345329863058018,0.0345329863058018,0.0400628712843323,0.0400628712843323,0.0272366720326393,0.142542878760404,0.0570064688673426,0.0570064688673426,1,1,0,0
"1929","FSQDFV008MV-fq1","3400_to_3649",3524.5,10,45,1,1,0.00101510650222222,0.00101510650222222,0.003958131,0.0140239825,0.00727129392666667,0.00727129392666667,0.00167572061980188,0.00167572061980188,0.00653401561122603,0.0231505527701232,0.012003328851585,0.012003328851585,1,1,0,0
"1930","FSQEFW0259T-fq1","3400_to_3649",3524.5,6,7,1,1,0.0172692234,0.0172692234,0.0131348529,0.0477883123,0.02855504324,0.02855504324,0.028507741479337,0.028507741479337,0.0216827926866891,0.0788881364973379,0.047138181709851,0.047138181709851,1,1,0,0
"1931","FSQFFW01C6L-fq1","3400_to_3649",3524.5,14,31,1,1,0.0118107574419355,0.0118107574419355,0.0081263781,0.0322428456,0.0145663014637363,0.0145663014637363,0.0194969983322963,0.0194969983322963,0.0134148873213457,0.0532259433810428,0.0240458037295575,0.0240458037295575,1,1,0,0
"1932","FSQGFW007QH-fq1","3400_to_3649",3524.5,65,100,1,59,0.027186130793,0.027186130793,0.0252281249,0.0777166234,0.0315221983359615,0.0315221983359615,0.0448784042292422,0.0448784042292422,0.0416461612661532,0.128293285529805,0.0520363110840282,0.0520363110840282,1,1,0,0
"1933","FSQHFY002YP-fq1","3400_to_3649",3524.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","FSQJFU011GK-fq1","3400_to_3649",3524.5,2,5,1,1,0.00082570164,0.00082570164,0.0041196828,0.0041196828,0.0041196828,0.0041196828,0.00136305428142094,0.00136305428142094,0.00680070258627098,0.00680070258627098,0.00680070258627098,0.00680070258627098,1,1,0,0
"1935","FSQJFW01KL9-fq1","3400_to_3649",3524.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1936","FSQK8U16YHC-fq1","3400_to_3649",3524.5,28,100,1,28,0.005226619611,0.005226619611,0.009191256,0.0174939402,0.00861317162142857,0.00861317162142857,0.00862801512436402,0.00862801512436402,0.0151727697215617,0.0288787001664812,0.0142184778211189,0.0142184778211189,1,1,0,0
"1937","FSQK8U16YLX-fq1","3400_to_3649",3524.5,19,72,1,1,0.0228351206902778,0.0228351206902778,0.0293765369,0.0664047861,0.0240008957672515,0.0240008957672515,0.0376958304499031,0.0376958304499031,0.0484942895291635,0.109619896117012,0.0396202722008518,0.0396202722008518,1,1,0,0
"1938","FSQK8U16YR3-fq1","3400_to_3649",3524.5,3,12,1,1,0.0173625618416667,0.0173625618416667,0.0262441841,0.0304139471,0.0202772929333333,0.0202772929333333,0.0286618229978561,0.0286618229978561,0.0433234545833096,0.0502068287154727,0.0334734117137111,0.0334734117137111,1,1,0,0
"1939","FSQK8U16YSD-fq1","3400_to_3649",3524.5,15,60,1,1,0.00487416957666667,0.00487416957666667,0.0121808438,0.0202324162,0.00802505516,0.00802505516,0.00804619657755212,0.00804619657755212,0.0201079306235963,0.0333993299624551,0.0132476251282209,0.0132476251282209,1,1,0,0
"1940","FSQKFU012WG-fq1","3400_to_3649",3524.5,6,8,1,1,0.0129540635625,0.0129540635625,0.0124434475,0.0288601117,0.0167100587133333,0.0167100587133333,0.0213843487105882,0.0213843487105882,0.020541432363525,0.0476417835563115,0.0275846818858253,0.0275846818858253,1,1,0,0
"1941","FSQAFY00X4F-fq1","3425_to_3674",3549.5,38,49,1,1,0.0161046330469388,0.0161046330469388,0.0209679695,0.0577251377,0.0271689737732575,0.0271689737732575,0.0266087977382932,0.0266087977382932,0.0346442205657244,0.0953760640802921,0.0448897982203337,0.0448897982203337,1,1,0,0
"1942","FSQB8U16YCY-fq1","3425_to_3674",3549.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943","FSQBFU012VM-fq1","3425_to_3674",3549.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944","FSQBFV00K8L-fq1","3425_to_3674",3549.5,11,11,1,4,0.0314141726272727,0.0314141726272727,0.0219274573,0.0754761266,0.0514786519381818,0.0514786519381818,0.0519039063553091,0.0519039063553091,0.0362295293851273,0.124705044872225,0.0850553398683895,0.0850553398683895,1,1,0,0
"1945","FSQCFV008QL-fq1","3425_to_3674",3549.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1946","FSQCFW01MW3-fq1","3425_to_3674",3549.5,70,100,1,63,0.039251833876,0.039251833876,0.0237887304,0.0757446506,0.0281794871280331,0.0281794871280331,0.0648536421425697,0.0648536421425697,0.0393048083628771,0.12514871228042,0.0465594137521313,0.0465594137521313,1,1,0,0
"1947","FSQCFX0212D-fq1","3425_to_3674",3549.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948","FSQD8U16YWT-fq1","3425_to_3674",3549.5,46,56,1,1,0.0372438090482143,0.0372438090482143,0.0209477474,0.0767573404,0.0354052610664734,0.0354052610664734,0.0615358933717476,0.0615358933717476,0.0346108087042324,0.126821923832729,0.0584981618546307,0.0584981618546307,1,1,0,0
"1949","FSQDFV008MV-fq1","3425_to_3674",3549.5,15,49,1,1,0.00539058069183674,0.00539058069183674,0.0082464418,0.0205179415,0.0080211330247619,0.0080211330247619,0.00890655942938714,0.00890655942938714,0.0136251413662925,0.0339006641000994,0.0132528760925977,0.0132528760925977,1,1,0,0
"1950","FSQEFW0259T-fq1","3425_to_3674",3549.5,8,9,1,1,0.0145031571333333,0.0145031571333333,0.0125591716,0.0398520784,0.0232136764,0.0232136764,0.0239627673355095,0.0239627673355095,0.0207508271620283,0.0658453930931242,0.0383546783270049,0.0383546783270049,1,1,0,0
"1951","FSQFFW01C6L-fq1","3425_to_3674",3549.5,8,18,1,1,0.00956688445,0.00956688445,0.0084079381,0.0293233051,0.0143678482142857,0.0143678482142857,0.0158068359939478,0.0158068359939478,0.0138919728035353,0.0484492811571683,0.0237392038647597,0.0237392038647597,1,1,0,0
"1952","FSQGFW007QH-fq1","3425_to_3674",3549.5,66,100,1,58,0.023590542678,0.023590542678,0.0243789,0.084225607,0.0307814773870862,0.0307814773870862,0.0389773537109431,0.0389773537109431,0.0402799130716848,0.139161329197375,0.050858538874595,0.050858538874595,1,1,0,0
"1953","FSQHFY002YP-fq1","3425_to_3674",3549.5,1,3,1,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,0,0
"1954","FSQJFU011GK-fq1","3425_to_3674",3549.5,2,10,1,1,0.00127509956,0.00127509956,0.0042466436,0.0042466436,0.0042466436,0.0042466436,0.00210677673867744,0.00210677673867744,0.00701649520915326,0.00701649520915326,0.00701649520915326,0.00701649520915326,1,1,0,0
"1955","FSQJFW01KL9-fq1","3425_to_3674",3549.5,3,3,1,1,0.00452056583333333,0.00452056583333333,0.0085311994,0.0085335,0.00569030226666667,0.00569030226666667,0.00746908182081615,0.00746908182081615,0.0140956306572163,0.0140994318118218,0.00940177287133317,0.00940177287133317,1,1,0,0
"1956","FSQK8U16YHC-fq1","3425_to_3674",3549.5,29,81,1,1,0.00943243827283951,0.00943243827283951,0.0125321796,0.0327026778,0.0103195243743842,0.0103195243743842,0.0155846979840767,0.0155846979840767,0.0207062297678214,0.0540328324491801,0.0170503814668147,0.0170503814668147,1,1,0,0
"1957","FSQK8U16YLX-fq1","3425_to_3674",3549.5,17,88,1,1,0.0202048065715909,0.0202048065715909,0.0377563256,0.0851445573,0.0316338721455882,0.0316338721455882,0.0333832885131769,0.0333832885131769,0.062382696228059,0.140679660139345,0.0522669037628886,0.0522669037628886,1,1,0,0
"1958","FSQK8U16YR3-fq1","3425_to_3674",3549.5,7,18,1,1,0.0161565047833333,0.0161565047833333,0.0215696002,0.0341395282,0.0125580069047619,0.0125580069047619,0.026694502549948,0.026694502549948,0.0356382618184986,0.0564068611875159,0.0207489028002669,0.0207489028002669,1,1,0,0
"1959","FSQK8U16YSD-fq1","3425_to_3674",3549.5,21,75,1,1,0.004920367056,0.004920367056,0.0121756723,0.0202195235,0.00763250924761905,0.00763250924761905,0.00812965134999781,0.00812965134999781,0.020117192401352,0.0334076044830114,0.0126107744407223,0.0126107744407223,1,1,0,0
"1960","FSQKFU012WG-fq1","3425_to_3674",3549.5,4,6,1,1,0.0077333996,0.0077333996,0.0127134444,0.0213344894,0.0176353919333333,0.0176353919333333,0.0127774700104025,0.0127774700104025,0.0210057236082718,0.0352498011994299,0.0291379862938753,0.0291379862938753,1,1,0,0
"1961","FSQAFY00X4F-fq1","3450_to_3699",3574.5,48,65,1,1,0.0140683108507692,0.0140683108507692,0.0123546801,0.0650747348,0.0238140549565603,0.0238140549565603,0.0232642711915055,0.0232642711915055,0.0204305002483636,0.107611801740912,0.0393804656831663,0.0393804656831663,1,1,0,0
"1962","FSQB8U16YCY-fq1","3450_to_3699",3574.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1963","FSQBFU012VM-fq1","3450_to_3699",3574.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1964","FSQBFV00K8L-fq1","3450_to_3699",3574.5,33,37,1,2,0.0316899723297297,0.0316899723297297,0.0261698306,0.0922420326,0.0485410561128788,0.0485410561128788,0.0524045934263549,0.0524045934263549,0.0432761290656916,0.152537407257017,0.0802706384093263,0.0802706384093263,1,1,0,0
"1965","FSQCFV008QL-fq1","3450_to_3699",3574.5,4,4,1,1,0.0071085347,0.0071085347,0.0123397795,0.0203990278,0.0128709613,0.0128709613,0.0117551339879574,0.0117551339879574,0.0204058596498586,0.0337331553031693,0.0212842563229401,0.0212842563229401,1,1,0,0
"1966","FSQCFW01MW3-fq1","3450_to_3699",3574.5,70,100,1,59,0.024645988807,0.024645988807,0.0241500114,0.0892091343,0.0290405796934576,0.0290405796934576,0.0407562054514531,0.0407562054514531,0.0399360250457381,0.147522009936336,0.0480233859426118,0.0480233859426118,1,1,0,0
"1967","FSQCFX0212D-fq1","3450_to_3699",3574.5,3,3,1,1,0.00542970896666667,0.00542970896666667,0.0122868424,0.0162868848,0.0108594179333333,0.0108594179333333,0.0089789188788486,0.0089789188788486,0.020318319428182,0.0269330489545795,0.0179578377576972,0.0179578377576972,1,1,0,0
"1968","FSQD8U16YWT-fq1","3450_to_3699",3574.5,77,100,1,41,0.025209508158,0.025209508158,0.0160436491,0.0822590838,0.0332106686759399,0.0332106686759399,0.0416880775960473,0.0416880775960473,0.0265308186265549,0.136028955699635,0.0549193155257908,0.0549193155257908,1,1,0,0
"1969","FSQDFV008MV-fq1","3450_to_3699",3574.5,28,75,1,1,0.00580969850133333,0.00580969850133333,0.0082424855,0.0245560727,0.00862555290529101,0.00862555290529101,0.00960729421674042,0.00960729421674042,0.0136303085706673,0.0406075143456109,0.0142637736750319,0.0142637736750319,1,1,0,0
"1970","FSQEFW0259T-fq1","3450_to_3699",3574.5,7,9,1,1,0.0121440718555556,0.0121440718555556,0.0241959969,0.0398542449,0.0184808425333333,0.0184808425333333,0.020082224796826,0.020082224796826,0.0400120696508244,0.0659055640240974,0.0305611197466161,0.0305611197466161,1,1,0,0
"1971","FSQFFW01C6L-fq1","3450_to_3699",3574.5,12,26,1,1,0.0170707726884615,0.0170707726884615,0.0127500448,0.0377480425,0.016587424680303,0.016587424680303,0.0282293368042262,0.0282293368042262,0.0210843009567724,0.0624226111424357,0.0274300411914868,0.0274300411914868,1,1,0,0
"1972","FSQGFW007QH-fq1","3450_to_3699",3574.5,67,100,1,60,0.024141338563,0.024141338563,0.0205322227,0.0873884485,0.0317255121620986,0.0317255121620986,0.0399216830800176,0.0399216830800176,0.0339534150278651,0.144511205820971,0.052463364398016,0.052463364398016,1,1,0,0
"1973","FSQHFY002YP-fq1","3450_to_3699",3574.5,1,3,1,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,0,0
"1974","FSQJFU011GK-fq1","3450_to_3699",3574.5,5,11,1,1,0.00186708590909091,0.00186708590909091,0.0041121904,0.0082099905,0.00492099848,0.00492099848,0.003087534344932,0.003087534344932,0.00680018473230385,0.0135765727312771,0.00813768222682161,0.00813768222682161,1,1,0,0
"1975","FSQJFW01KL9-fq1","3450_to_3699",3574.5,3,6,1,1,0.00455676681666667,0.00455676681666667,0.0083714999,0.0083742669,0.00558467813333333,0.00558467813333333,0.00753536512690791,0.00753536512690791,0.0138436551494462,0.0138482308400938,0.00923518594302552,0.00923518594302552,1,1,0,0
"1976","FSQK8U16YHC-fq1","3450_to_3699",3574.5,15,53,1,1,0.00490585766792453,0.00490585766792453,0.0081954162,0.0163812761,0.00845725835809524,0.00845725835809524,0.00811264439805028,0.00811264439805028,0.0135524717236137,0.027089140529795,0.0139854708974245,0.0139854708974245,1,1,0,0
"1977","FSQK8U16YLX-fq1","3450_to_3699",3574.5,26,100,1,14,0.019457419834,0.019457419834,0.0359495163,0.0878000098,0.0312737511138462,0.0312737511138462,0.0321760513047239,0.0321760513047239,0.0594484515787422,0.145191790277534,0.0517163030306785,0.0517163030306785,1,1,0,0
"1978","FSQK8U16YR3-fq1","3450_to_3699",3574.5,9,29,1,1,0.0191727602448276,0.0191727602448276,0.0167063239,0.0333240816,0.0124627231888889,0.0124627231888889,0.0317053197471106,0.0317053197471106,0.0276266606521194,0.0551068624921569,0.0206091673070419,0.0206091673070419,1,1,0,0
